timestamp,customers_affected
2023-03-13T12:15:10,1425
2023-03-13T12:39:51,994
2023-03-13T12:51:44,1020
2023-03-13T13:10:27,982
2023-03-13T13:28:23,2088
2023-03-13T13:43:41,876
2023-03-13T14:13:23,884
2023-03-13T14:31:58,880
2023-03-13T14:44:25,862
2023-03-13T15:12:18,869
2023-03-13T15:23:56,842
2023-03-13T15:43:48,782
2023-03-13T16:12:00,789
2023-03-13T16:27:44,813
2023-03-13T16:43:47,810
2023-03-13T17:17:33,819
2023-03-13T17:31:37,816
2023-03-13T17:43:47,819
2023-03-13T18:10:44,2150
2023-03-13T18:29:36,814
2023-03-13T18:43:41,805
2023-03-13T19:11:28,878
2023-03-13T19:27:30,872
2023-03-13T19:43:48,886
2023-03-13T20:51:00,871
2023-03-13T21:59:49,1020
2023-03-13T22:35:51,1023
2023-03-13T22:50:45,1024
2023-03-13T23:12:10,1016
2023-03-13T23:29:10,1006
2023-03-13T23:44:00,994
2023-03-14T00:13:44,986
2023-03-14T00:33:35,991
2023-03-14T00:44:50,995
2023-03-14T01:10:49,990
2023-03-14T01:28:29,988
2023-03-14T01:43:41,985
2023-03-14T02:15:18,985
2023-03-14T02:33:23,989
2023-03-14T02:45:12,981
2023-03-14T03:11:51,799
2023-03-14T03:27:26,799
2023-03-14T03:44:05,806
2023-03-14T04:16:42,806
2023-03-14T04:37:35,788
2023-03-14T04:49:09,816
2023-03-14T05:12:45,793
2023-03-14T05:30:12,797
2023-03-14T05:43:54,813
2023-03-14T06:14:00,801
2023-03-14T06:35:36,800
2023-03-14T06:46:33,808
2023-03-14T07:13:46,829
2023-03-14T07:26:42,1147
2023-03-14T07:43:39,827
2023-03-14T08:27:58,823
2023-03-14T09:16:48,855
2023-03-14T09:44:16,3279
2023-03-14T10:12:21,845
2023-03-14T10:33:22,1009
2023-03-14T10:45:26,1030
2023-03-14T11:14:29,997
2023-03-14T11:34:38,914
2023-03-14T11:47:00,911
2023-03-14T12:18:11,938
2023-03-14T12:49:25,1198
2023-03-14T13:15:13,1204
2023-03-14T13:36:38,1230
2023-03-14T13:47:39,1222
2023-03-14T14:16:31,1226
2023-03-14T14:41:56,1149
2023-03-14T15:12:37,1361
2023-03-14T15:27:15,1364
2023-03-14T15:44:01,3421
2023-03-14T16:15:02,1655
2023-03-14T16:34:19,1265
2023-03-14T16:44:31,1404
2023-03-14T17:09:58,1400
2023-03-14T17:25:13,1405
2023-03-14T17:43:49,1431
2023-03-14T18:10:29,1430
2023-03-14T18:29:25,1363
2023-03-14T18:43:53,1303
2023-03-14T19:10:57,1299
2023-03-14T19:27:14,1273
2023-03-14T19:43:41,1263
2023-03-14T20:58:27,1300
2023-03-14T22:12:56,921
2023-03-14T22:47:02,899
2023-03-14T23:11:42,873
2023-03-14T23:28:08,1056
2023-03-14T23:43:54,1066
2023-03-15T00:13:38,1070
2023-03-15T00:32:38,1070
2023-03-15T00:43:59,1065
2023-03-15T01:10:21,1068
2023-03-15T01:27:37,1069
2023-03-15T01:43:46,1063
2023-03-15T02:14:25,1033
2023-03-15T02:32:50,1033
2023-03-15T02:44:20,1031
2023-03-15T03:10:12,833
2023-03-15T03:25:10,816
2023-03-15T03:43:45,816
2023-03-15T04:14:37,815
2023-03-15T04:32:54,810
2023-03-15T04:44:52,810
2023-03-15T05:11:35,810
2023-03-15T05:37:04,811
2023-03-15T05:43:45,806
2023-03-15T06:12:24,801
2023-03-15T06:31:36,781
2023-03-15T06:43:40,776
2023-03-15T07:24:25,788
2023-03-15T07:43:42,788
2023-03-15T08:21:37,797
2023-03-15T09:01:24,867
2023-03-15T09:32:23,880
2023-03-15T09:43:45,928
2023-03-15T10:16:09,1870
2023-03-15T10:28:36,2208
2023-03-15T10:43:49,2343
2023-03-15T11:11:45,17067
2023-03-15T11:29:51,16309
2023-03-15T11:43:55,15305
2023-03-15T12:15:34,14832
2023-03-15T12:40:39,13084
2023-03-15T13:10:51,13078
2023-03-15T13:29:11,12457
2023-03-15T13:45:06,12905
2023-03-15T14:32:23,12303
2023-03-15T14:44:10,6787
2023-03-15T14:51:57,6787
2023-03-15T16:23:24,5330
2023-03-15T17:14:46,5331
2023-03-15T18:15:28,3511
2023-03-15T19:13:35,1245
2023-03-15T21:22:42,1045
2023-03-15T22:39:05,972
2023-03-15T23:17:38,912
2023-03-16T00:20:15,917
2023-03-16T01:15:47,746
2023-03-16T02:21:12,745
2023-03-16T03:15:28,737
2023-03-16T04:21:40,734
2023-03-16T05:17:23,3216
2023-03-16T06:18:08,745
2023-03-16T07:14:01,1448
2023-03-16T08:33:23,903
2023-03-16T09:29:11,944
2023-03-16T10:16:23,1568
2023-03-16T11:18:24,2478
2023-03-16T12:26:32,1971
2023-03-16T13:15:33,2108
2023-03-16T14:21:15,2122
2023-03-16T15:13:21,2190
2023-03-16T16:17:53,1920
2023-03-16T17:14:19,1619
2023-03-16T18:15:48,1135
2023-03-16T19:16:41,1131
2023-03-16T21:20:38,973
2023-03-16T22:37:02,1593
2023-03-16T23:17:24,1386
2023-03-17T00:20:15,1301
2023-03-17T01:15:17,2375
2023-03-17T02:19:47,2164
2023-03-17T03:15:08,5166
2023-03-17T04:21:22,14185
2023-03-17T05:21:45,6210
2023-03-17T06:18:15,5574
2023-03-17T07:13:56,8901
2023-03-17T08:32:13,7767
2023-03-17T09:22:32,14961
2023-03-17T10:15:19,17337
2023-03-17T11:17:18,14885
2023-03-17T12:22:42,10598
2023-03-17T13:14:48,12608
2023-03-17T14:19:27,18495
2023-03-17T15:13:10,16705
2023-03-17T16:17:33,8384
2023-03-17T17:14:14,7708
2023-03-17T18:15:28,5555
2023-03-17T19:15:53,5271
2023-03-17T21:20:10,3698
2023-03-17T22:36:54,3132
2023-03-17T23:17:18,2587
2023-03-18T00:19:32,2211
2023-03-18T01:14:18,1907
2023-03-18T02:19:50,1893
2023-03-18T03:14:07,1894
2023-03-18T04:19:44,1860
2023-03-18T05:14:49,1883
2023-03-18T06:15:58,1845
2023-03-18T07:12:43,2211
2023-03-18T08:29:27,2570
2023-03-18T09:19:12,2690
2023-03-18T10:13:42,2513
2023-03-18T11:15:35,2049
2023-03-18T12:20:42,2016
2023-03-18T13:13:30,4320
2023-03-18T14:19:08,4781
2023-03-18T15:12:17,5206
2023-03-18T16:16:30,3378
2023-03-18T17:13:40,3828
2023-03-18T18:14:37,3761
2023-03-18T19:15:39,3689
2023-03-18T21:35:11,2658
2023-03-18T22:46:34,6215
2023-03-18T23:18:26,7948
2023-03-19T00:19:34,4193
2023-03-19T01:14:41,3417
2023-03-19T02:21:11,3350
2023-03-19T03:14:02,3816
2023-03-19T04:19:33,3256
2023-03-19T05:15:14,2906
2023-03-19T06:16:31,2559
2023-03-19T07:12:44,2410
2023-03-19T08:30:17,2911
2023-03-19T09:19:42,2886
2023-03-19T10:13:48,2517
2023-03-19T11:15:54,3027
2023-03-19T12:20:51,3021
2023-03-19T13:13:46,3020
2023-03-19T14:19:16,2153
2023-03-19T15:12:45,1778
2023-03-19T16:16:51,1841
2023-03-19T17:13:31,1810
2023-03-19T18:14:58,1804
2023-03-19T19:15:51,2132
2023-03-19T21:24:09,1351
2023-03-19T22:42:21,1346
2023-03-19T23:17:10,1304
2023-03-20T00:20:33,1276
2023-03-20T01:15:39,1280
2023-03-20T02:21:53,1353
2023-03-20T03:15:27,1428
2023-03-20T04:22:09,1425
2023-03-20T05:17:34,1884
2023-03-20T06:24:07,3236
2023-03-20T07:14:15,1629
2023-03-20T08:33:35,1516
2023-03-20T09:24:35,2362
2023-03-20T10:16:57,1864
2023-03-20T11:18:18,7889
2023-03-20T12:24:14,2886
2023-03-20T13:15:21,3662
2023-03-20T14:21:25,1777
2023-03-20T15:13:19,2447
2023-03-20T16:16:27,2777
2023-03-20T17:13:30,2386
2023-03-20T18:14:37,3939
2023-03-20T19:15:30,5397
2023-03-20T21:16:47,3008
2023-03-20T22:30:52,3698
2023-03-20T23:16:11,3564
2023-03-21T00:18:13,1761
2023-03-21T01:14:56,1555
2023-03-21T02:20:11,1515
2023-03-21T03:14:19,1477
2023-03-21T04:20:14,1522
2023-03-21T05:18:58,1492
2023-03-21T06:17:18,1193
2023-03-21T07:12:34,1123
2023-03-21T08:29:12,1006
2023-03-21T09:15:31,919
2023-03-21T10:12:19,1241
2023-03-21T11:14:04,3201
2023-03-21T12:17:51,3917
2023-03-21T12:50:29,3833
2023-03-26T01:53:55,46587
2023-03-26T02:21:26,46585
2023-03-26T03:15:06,46283
2023-03-26T04:20:55,45918
2023-03-26T05:15:59,46209
2023-03-26T06:17:40,42506
2023-03-26T07:13:55,43884
2023-03-26T08:32:37,43612
2023-03-26T09:19:49,45335
2023-03-26T10:14:40,44278
2023-03-26T11:16:51,41672
2023-03-26T12:22:35,38980
2023-03-26T13:14:53,36505
2023-03-26T14:20:34,29268
2023-03-26T15:13:30,25179
2023-03-26T16:17:42,18048
2023-03-26T17:14:30,14753
2023-03-26T18:16:22,12641
2023-03-26T19:17:18,6734
2023-03-26T21:24:55,2678
2023-03-26T22:35:10,2297
2023-03-26T23:18:55,2353
2023-03-27T00:22:21,2278
2023-03-27T01:16:51,3625
2023-03-27T02:23:44,8833
2023-03-27T03:17:04,6820
2023-03-27T04:24:13,2583
2023-03-27T05:19:02,8605
2023-03-27T06:20:16,4509
2023-03-27T07:15:25,4510
2023-03-27T09:42:14,3472
2023-03-27T10:27:18,3033
2023-03-27T11:20:30,2742
2023-03-27T12:23:41,1488
2023-03-27T13:17:05,1563
2023-03-27T14:24:51,1122
2023-03-27T15:14:17,1861
2023-03-27T16:20:55,1903
2023-03-27T17:15:54,1068
2023-03-27T18:17:26,943
2023-03-27T19:19:05,988
2023-03-27T21:35:10,998
2023-03-27T22:36:38,998
2023-03-27T23:18:58,998
2023-03-28T00:22:21,998
2023-03-28T01:17:01,611
2023-03-28T02:23:42,564
2023-03-28T03:17:03,538
2023-03-28T04:24:41,534
2023-03-28T05:18:47,317
2023-03-28T06:20:34,286
2023-03-28T07:15:32,290
2023-03-28T08:41:15,277
2023-03-28T09:25:14,443
2023-03-28T10:18:29,2543
2023-03-28T11:20:23,3087
2023-03-28T12:37:51,1351
2023-03-28T13:17:06,1609
2023-03-28T14:23:12,2162
2023-03-28T15:14:35,2554
2023-03-28T16:19:25,1110
2023-03-28T17:15:45,947
2023-03-28T18:16:47,5309
2023-03-28T19:17:42,617
2023-03-28T21:42:01,543
2023-03-28T22:44:04,496
2023-03-28T23:18:46,411
2023-03-29T00:22:43,406
2023-03-29T01:17:12,379
2023-03-29T02:23:38,313
2023-03-29T03:16:55,309
2023-03-29T04:23:48,320
2023-03-29T05:18:28,324
2023-03-29T06:20:08,315
2023-03-29T07:15:19,328
2023-03-29T08:54:03,726
2023-03-29T09:25:38,547
2023-03-29T10:55:49,708
2023-03-29T13:17:24,3036
2023-03-29T14:33:28,2176
2023-03-29T15:14:56,1987
2023-03-29T16:19:19,1303
2023-03-29T17:16:26,1301
2023-03-29T18:22:05,942
2023-03-29T19:25:55,1874
2023-03-29T21:35:15,2493
2023-03-29T22:37:32,1865
2023-03-29T23:19:09,1740
2023-03-30T00:21:49,584
2023-03-30T01:17:43,584
2023-03-30T02:23:30,576
2023-03-30T03:16:33,539
2023-03-30T04:23:15,509
2023-03-30T05:19:01,476
2023-03-30T06:19:30,480
2023-03-30T07:15:01,283
2023-03-30T08:36:20,361
2023-03-30T09:27:51,425
2023-03-30T10:17:04,795
2023-03-30T11:19:06,1731
2023-03-30T12:24:40,1720
2023-03-30T13:15:47,1508
2023-03-30T14:21:04,1669
2023-03-30T15:12:36,1494
2023-03-30T16:18:54,1767
2023-03-30T17:14:29,1557
2023-03-30T18:17:01,730
2023-03-30T19:18:11,746
2023-03-30T21:33:45,599
2023-03-30T22:37:23,662
2023-03-30T23:18:47,647
2023-03-31T00:22:04,554
2023-03-31T01:16:34,541
2023-03-31T02:23:12,537
2023-03-31T03:16:16,537
2023-03-31T04:22:45,521
2023-03-31T05:17:31,513
2023-03-31T06:19:20,376
2023-03-31T07:14:56,523
2023-03-31T08:34:49,852
2023-03-31T09:21:47,894
2023-03-31T10:16:20,1038
2023-03-31T11:18:44,1295
2023-03-31T12:21:49,2933
2023-03-31T13:15:31,4071
2023-03-31T14:20:54,3337
2023-03-31T15:13:26,2062
2023-03-31T16:17:27,6909
2023-03-31T17:12:51,4099
2023-03-31T18:15:56,4818
2023-03-31T19:16:19,5179
2023-03-31T21:26:41,3392
2023-03-31T22:32:40,4087
2023-03-31T23:17:54,8776
2023-04-01T00:20:27,8456
2023-04-01T01:15:36,9439
2023-04-01T02:21:03,9434
2023-04-01T03:14:28,9735
2023-04-01T04:20:25,9605
2023-04-01T05:15:28,8801
2023-04-01T06:16:57,5714
2023-04-01T07:13:19,5446
2023-04-01T08:30:37,5468
2023-04-01T09:18:11,4860
2023-04-01T10:13:56,4326
2023-04-01T11:15:58,2880
2023-04-01T12:21:16,3123
2023-04-01T13:14:02,3161
2023-04-01T14:19:34,8931
2023-04-01T15:12:37,8610
2023-04-01T16:17:05,5233
2023-04-01T17:13:37,4099
2023-04-01T18:15:11,4858
2023-04-01T19:16:07,3587
2023-04-01T21:31:24,5297
2023-04-01T22:32:33,4325
2023-04-01T23:17:23,1997
2023-04-02T00:20:18,2778
2023-04-02T01:15:20,2943
2023-04-02T02:20:38,2890
2023-04-02T03:14:37,3393
2023-04-02T04:19:47,3143
2023-04-02T05:15:06,3242
2023-04-02T06:16:54,3385
2023-04-02T07:13:04,3399
2023-04-02T08:31:04,3403
2023-04-02T09:18:15,4095
2023-04-02T10:13:53,6004
2023-04-02T11:16:03,6105
2023-04-02T12:21:19,5649
2023-04-02T13:13:47,6839
2023-04-02T14:19:22,6980
2023-04-02T15:12:36,5066
2023-04-02T16:16:40,5074
2023-04-02T17:13:37,3322
2023-04-02T18:15:05,2918
2023-04-02T19:15:57,2932
2023-04-02T21:21:58,2745
2023-04-02T22:30:42,2425
2023-04-02T23:17:48,1900
2023-04-03T00:20:49,1897
2023-04-03T01:15:50,1906
2023-04-03T02:22:09,1898
2023-04-03T03:15:57,2566
2023-04-03T04:22:24,1824
2023-04-03T05:17:38,1808
2023-04-03T06:18:52,1804
2023-04-03T07:14:08,286
2023-04-03T08:34:03,1184
2023-04-03T09:20:48,335
2023-04-03T10:16:15,589
2023-04-03T11:18:06,685
2023-04-03T12:23:13,816
2023-04-03T13:15:34,618
2023-04-03T14:20:57,740
2023-04-03T15:13:22,650
2023-04-03T16:17:42,700
2023-04-03T17:14:36,597
2023-04-03T18:15:41,548
2023-04-03T19:16:35,1989
2023-04-03T21:33:28,2463
2023-04-03T22:33:33,5156
2023-04-03T23:17:43,5170
2023-04-04T00:20:40,5313
2023-04-04T01:15:57,5543
2023-04-04T02:21:58,4493
2023-04-04T03:15:26,2042
2023-04-04T04:22:13,2026
2023-04-04T05:16:53,1925
2023-04-04T06:18:14,882
2023-04-04T07:14:02,742
2023-04-04T08:33:42,809
2023-04-04T09:21:00,1602
2023-04-04T10:17:15,1238
2023-04-04T11:18:20,1757
2023-04-04T12:23:11,1236
2023-04-04T13:13:50,1776
2023-04-04T14:19:36,807
2023-04-04T15:13:20,783
2023-04-04T16:18:05,918
2023-04-04T17:14:54,1334
2023-04-04T18:15:57,1991
2023-04-04T19:16:37,1239
2023-04-04T21:11:52,1701
2023-04-04T22:23:13,1630
2023-04-04T23:18:30,2082
2023-04-05T00:21:00,2023
2023-04-05T01:16:09,1843
2023-04-05T02:22:42,4686
2023-04-05T03:16:52,4458
2023-04-05T04:24:19,5447
2023-04-05T05:18:46,5432
2023-04-05T06:21:13,5725
2023-04-05T07:15:38,4492
2023-04-05T08:42:04,509
2023-04-05T09:29:38,924
2023-04-05T10:18:19,974
2023-04-05T11:20:54,3987
2023-04-05T12:27:24,3918
2023-04-05T13:17:52,7463
2023-04-05T14:25:02,12555
2023-04-05T15:15:52,13259
2023-04-05T16:20:09,12639
2023-04-05T17:16:20,9104
2023-04-05T18:15:36,8260
2023-04-05T19:14:35,5798
2023-04-05T21:22:07,4101
2023-04-05T22:31:36,2739
2023-04-05T23:17:46,2438
2023-04-06T00:21:00,1957
2023-04-06T01:15:47,1952
2023-04-06T02:21:36,1968
2023-04-06T03:15:13,2509
2023-04-06T04:22:12,2122
2023-04-06T05:16:49,6292
2023-04-06T06:17:47,852
2023-04-06T07:13:56,581
2023-04-06T08:33:10,1684
2023-04-06T09:21:00,2112
2023-04-06T10:15:21,4606
2023-04-06T11:16:02,4561
2023-04-06T12:22:40,1870
2023-04-06T13:14:43,1715
2023-04-06T14:20:48,6393
2023-04-06T15:13:21,570
2023-04-06T16:17:45,2363
2023-04-06T17:12:57,1337
2023-04-06T18:15:52,1390
2023-04-06T19:17:11,1674
2023-04-06T21:19:02,1513
2023-04-06T22:30:52,2909
2023-04-06T23:18:01,3456
2023-04-07T00:21:17,3437
2023-04-07T01:16:05,2261
2023-04-07T02:22:24,778
2023-04-07T03:15:13,770
2023-04-07T04:21:18,770
2023-04-07T05:16:17,2537
2023-04-07T06:17:44,1031
2023-04-07T07:13:58,955
2023-04-07T08:32:36,1252
2023-04-07T09:19:58,1203
2023-04-07T10:15:04,618
2023-04-07T11:17:07,649
2023-04-07T12:22:27,9573
2023-04-07T13:14:51,643
2023-04-07T14:20:43,717
2023-04-07T15:12:48,1386
2023-04-07T16:17:20,980
2023-04-07T17:14:08,939
2023-04-07T18:15:25,791
2023-04-07T19:16:14,926
2023-04-07T21:20:06,867
2023-04-07T22:27:50,852
2023-04-07T23:17:07,899
2023-04-08T00:20:09,674
2023-04-08T01:14:50,635
2023-04-08T02:20:40,635
2023-04-08T03:14:15,631
2023-04-08T04:19:47,632
2023-04-08T05:14:52,632
2023-04-08T06:16:41,636
2023-04-08T07:12:52,616
2023-04-08T08:30:48,524
2023-04-08T09:17:59,749
2023-04-08T10:14:00,810
2023-04-08T11:15:45,732
2023-04-08T12:21:12,928
2023-04-08T13:14:09,2155
2023-04-08T14:19:46,2146
2023-04-08T15:12:26,2056
2023-04-08T16:16:59,1630
2023-04-08T17:13:40,1578
2023-04-08T18:15:06,1143
2023-04-08T19:16:00,783
2023-04-08T21:25:36,604
2023-04-08T22:32:37,468
2023-04-08T23:17:17,477
2023-04-09T00:20:10,480
2023-04-09T01:15:09,480
2023-04-09T02:20:34,386
2023-04-09T03:14:21,363
2023-04-09T04:19:42,360
2023-04-09T05:15:03,371
2023-04-09T06:16:47,977
2023-04-09T07:12:58,432
2023-04-09T08:31:04,608
2023-04-09T09:18:13,432
2023-04-09T10:14:01,2901
2023-04-09T11:16:00,532
2023-04-09T12:21:13,684
2023-04-09T13:14:08,440
2023-04-09T14:19:33,450
2023-04-09T15:12:37,463
2023-04-09T16:16:45,465
2023-04-09T17:13:41,600
2023-04-09T18:15:18,483
2023-04-09T19:16:05,462
2023-04-09T21:22:24,433
2023-04-09T22:31:09,286
2023-04-09T23:17:57,282
2023-04-10T00:21:03,260
2023-04-10T01:16:28,256
2023-04-10T02:22:02,256
2023-04-10T03:15:30,256
2023-04-10T04:21:43,260
2023-04-10T05:16:59,256
2023-04-10T06:18:12,233
2023-04-10T07:13:51,225
2023-04-10T08:33:04,262
2023-04-10T09:19:54,1545
2023-04-10T10:15:23,735
2023-04-10T11:16:31,705
2023-04-10T12:22:16,915
2023-04-10T13:14:54,650
2023-04-10T14:20:49,798
2023-04-10T15:13:42,2936
2023-04-10T16:17:41,2770
2023-04-10T17:14:43,2747
2023-04-10T18:16:20,2471
2023-04-10T19:17:14,3047
2023-04-10T21:23:23,3361
2023-04-10T22:32:30,5304
2023-04-10T23:17:39,4190
2023-04-11T00:20:54,4170
2023-04-11T01:16:05,4174
2023-04-11T02:21:58,527
2023-04-11T03:16:00,435
2023-04-11T04:22:09,439
2023-04-11T05:17:26,363
2023-04-11T06:18:47,347
2023-04-11T07:14:11,333
2023-04-11T08:33:53,394
2023-04-11T09:20:58,526
2023-04-11T10:16:20,540
2023-04-11T11:18:22,964
2023-04-11T12:23:23,1022
2023-04-11T13:13:43,1415
2023-04-11T14:20:27,1398
2023-04-11T15:13:20,1159
2023-04-11T16:18:53,1006
2023-04-11T17:14:32,1522
2023-04-11T18:15:08,687
2023-04-11T19:16:55,672
2023-04-11T21:23:51,494
2023-04-11T22:32:45,460
2023-04-11T23:17:47,543
2023-04-12T00:20:49,539
2023-04-12T01:16:20,582
2023-04-12T02:22:18,582
2023-04-12T03:15:34,582
2023-04-12T04:21:58,561
2023-04-12T05:16:50,530
2023-04-12T06:18:38,525
2023-04-12T07:14:34,477
2023-04-12T08:34:13,485
2023-04-12T09:21:38,502
2023-04-12T10:16:28,546
2023-04-12T11:18:14,585
2023-04-12T12:23:19,659
2023-04-12T13:15:10,1354
2023-04-12T14:21:24,813
2023-04-12T15:13:44,1033
2023-04-12T16:18:05,779
2023-04-12T17:14:50,979
2023-04-12T18:16:23,877
2023-04-12T19:16:51,1791
2023-04-12T21:21:48,1226
2023-04-12T22:32:16,1040
2023-04-12T23:17:49,649
2023-04-13T00:21:07,749
2023-04-13T01:16:05,729
2023-04-13T02:22:05,733
2023-04-13T03:15:55,694
2023-04-13T04:22:12,701
2023-04-13T05:16:56,1182
2023-04-13T06:18:17,955
2023-04-13T07:14:18,958
2023-04-13T08:41:51,995
2023-04-13T09:22:27,2512
2023-04-13T10:16:12,1703
2023-04-13T11:17:59,1601
2023-04-13T12:22:20,1650
2023-04-13T13:13:42,1555
2023-04-13T14:21:32,3582
2023-04-13T15:13:28,1376
2023-04-13T16:18:10,1381
2023-04-13T17:14:51,2055
2023-04-13T18:16:20,2207
2023-04-13T19:17:19,1899
2023-04-13T21:23:08,822
2023-04-13T22:31:59,725
2023-04-13T23:17:51,722
2023-04-14T00:20:48,1045
2023-04-14T01:16:07,1089
2023-04-14T02:22:03,1090
2023-04-14T03:15:35,1677
2023-04-14T04:21:24,1675
2023-04-14T05:16:56,1271
2023-04-14T06:18:14,1280
2023-04-14T07:14:33,1284
2023-04-14T08:33:32,3633
2023-04-14T09:20:32,1235
2023-04-14T10:15:48,901
2023-04-14T11:17:29,964
2023-04-14T12:22:54,1150
2023-04-14T13:14:16,1317
2023-04-14T14:21:07,1305
2023-04-14T15:13:23,1590
2023-04-14T16:18:12,1142
2023-04-14T17:14:51,1050
2023-04-14T18:16:13,666
2023-04-14T19:16:59,657
2023-04-14T21:25:39,756
2023-04-14T22:33:04,515
2023-04-14T23:17:55,515
2023-04-15T00:20:35,553
2023-04-15T01:15:21,513
2023-04-15T02:20:51,561
2023-04-15T03:14:44,561
2023-04-15T04:20:12,553
2023-04-15T05:15:36,553
2023-04-15T06:17:11,463
2023-04-15T07:13:28,459
2023-04-15T08:31:12,597
2023-04-15T09:18:36,685
2023-04-15T10:14:40,918
2023-04-15T11:16:26,1502
